OID,ID_source,X_source,Y_source,ID_end,X_end,Y_end
463,3,220377.8235,9280982.039,142,216591.2771,9352243.605
464,3,220377.8235,9280982.039,143,217414.2603,9351944.945
465,3,220377.8235,9280982.039,144,216707.6069,9353706.346
466,3,220377.8235,9280982.039,145,217482.6398,9354073.031
467,3,220377.8235,9280982.039,146,216874.0269,9355212.578
468,3,220377.8235,9280982.039,147,217700.4539,9355364.915
469,3,220377.8235,9280982.039,148,217002.1986,9356682.844
470,3,220377.8235,9280982.039,149,217782.7776,9356768.42
471,3,220377.8235,9280982.039,150,217224.284,9358047.908
472,3,220377.8235,9280982.039,151,217925.5096,9358306.571
473,3,220377.8235,9280982.039,152,218304.2594,9359625.25
474,3,220377.8235,9280982.039,153,219109.887,9360154.904
475,3,220377.8235,9280982.039,154,218375.084,9360533.602
476,3,220377.8235,9280982.039,155,219679.8068,9360899.379
477,3,220377.8235,9280982.039,156,220784.1132,9361728.057
478,3,220377.8235,9280982.039,157,220224.8136,9363403.728
479,3,220377.8235,9280982.039,158,221252.8252,9362932.585
480,3,220377.8235,9280982.039,159,220130.9102,9364129.854
481,3,220377.8235,9280982.039,160,220676.5068,9364823.054
482,3,220377.8235,9280982.039,161,220965.2118,9365053.462
483,4,221083.1951,9280499.051,1,215379.8541,9280685.623
484,4,221083.1951,9280499.051,2,216084.5743,9280696.494
485,4,221083.1951,9280499.051,3,220377.8235,9280982.039
486,4,221083.1951,9280499.051,4,221083.1951,9280499.051
487,4,221083.1951,9280499.051,5,214368.1239,9281603.483
488,4,221083.1951,9280499.051,6,215109.0149,9281711.749
489,4,221083.1951,9280499.051,7,216024.5784,9281640.556
490,4,221083.1951,9280499.051,8,220356.0093,9281300.749
491,4,221083.1951,9280499.051,9,220681.8789,9281759.772
492,4,221083.1951,9280499.051,10,214333.0551,9283540.984
493,4,221083.1951,9280499.051,11,214718.478,9283341.916
494,4,221083.1951,9280499.051,12,216161.871,9283310.444
495,4,221083.1951,9280499.051,13,220768.0356,9283171.672
496,4,221083.1951,9280499.051,14,214236.6937,9284873.12
497,4,221083.1951,9280499.051,15,215062.0103,9284821.394
498,4,221083.1951,9280499.051,16,216175.7091,9285024.221
499,4,221083.1951,9280499.051,17,220341.6909,9285042.565
500,4,221083.1951,9280499.051,18,220559.5837,9284707.915
501,4,221083.1951,9280499.051,19,214242.5176,9285951.152
502,4,221083.1951,9280499.051,20,215126.4992,9286204.305
503,4,221083.1951,9280499.051,21,216088.4348,9285959.628
504,4,221083.1951,9280499.051,22,220128.1659,9286341.379
505,4,221083.1951,9280499.051,23,220529.315,9286136.707
506,4,221083.1951,9280499.051,24,215155.9601,9287033.29
507,4,221083.1951,9280499.051,25,219858.9284,9287629.6
508,4,221083.1951,9280499.051,26,220491.7896,9287209.561
509,4,221083.1951,9280499.051,27,218843.8845,9289921.288
510,4,221083.1951,9280499.051,28,219337.7198,9289278.179
511,4,221083.1951,9280499.051,29,218583.9396,9290816.8
512,4,221083.1951,9280499.051,30,218983.6024,9290473.163
513,4,221083.1951,9280499.051,31,218343.2794,9292229.389
514,4,221083.1951,9280499.051,32,219692.8646,9292231.265
515,4,221083.1951,9280499.051,33,218091.327,9293752.133
516,4,221083.1951,9280499.051,34,219556.632,9293953.206
517,4,221083.1951,9280499.051,35,220421.0432,9293014.469
518,4,221083.1951,9280499.051,36,217373.7955,9295944.515
519,4,221083.1951,9280499.051,37,218029.518,9295277.016
520,4,221083.1951,9280499.051,38,219511.5281,9295343.207
521,4,221083.1951,9280499.051,39,220396.8086,9295762.959
522,4,221083.1951,9280499.051,40,217340.2304,9296899.839
523,4,221083.1951,9280499.051,41,218056.4679,9296812.255
524,4,221083.1951,9280499.051,42,219519.6006,9297020.647
525,4,221083.1951,9280499.051,43,220408.7169,9296141.167
526,4,221083.1951,9280499.051,44,217270.2853,9298407.179
527,4,221083.1951,9280499.051,45,218184.4747,9298346.528
528,4,221083.1951,9280499.051,46,219504.7993,9298278.469
529,4,221083.1951,9280499.051,47,217175.7305,9299754.996
530,4,221083.1951,9280499.051,48,218118.7604,9299520.137
531,4,221083.1951,9280499.051,49,219637.1984,9299726.934
532,4,221083.1951,9280499.051,50,220419.714,9300413.145
533,4,221083.1951,9280499.051,51,217162.6284,9301422.638
534,4,221083.1951,9280499.051,52,218197.036,9301316.688
535,4,221083.1951,9280499.051,53,219664.3887,9301176.277
536,4,221083.1951,9280499.051,54,220516.7801,9301220.298
537,4,221083.1951,9280499.051,55,216939.8612,9302814.292
538,4,221083.1951,9280499.051,56,218061.6219,9302699.155
539,4,221083.1951,9280499.051,57,219742.7915,9302548.919
540,4,221083.1951,9280499.051,58,220514.1514,9302540.41
541,4,221083.1951,9280499.051,59,216902.3065,9304234.998
542,4,221083.1951,9280499.051,60,218113.5263,9304317.713
543,4,221083.1951,9280499.051,61,219635.6639,9304264.923
544,4,221083.1951,9280499.051,62,220655.7449,9304438.424
545,4,221083.1951,9280499.051,63,215661.3617,9306200.505
546,4,221083.1951,9280499.051,64,216713.4651,9305793.955
547,4,221083.1951,9280499.051,65,218099.6192,9305530.166
548,4,221083.1951,9280499.051,66,219563.8169,9305358.731
549,4,221083.1951,9280499.051,67,220601.9682,9305256.254
550,4,221083.1951,9280499.051,68,215433.1993,9307233.695
551,4,221083.1951,9280499.051,69,216480.2273,9307203.214
552,4,221083.1951,9280499.051,70,215297.0766,9308832.45
553,4,221083.1951,9280499.051,71,216566.8341,9308784.236
554,4,221083.1951,9280499.051,72,217402.3672,9309197.326
555,4,221083.1951,9280499.051,73,214106.0865,9310659.621
556,4,221083.1951,9280499.051,74,215133.008,9310244.576
557,4,221083.1951,9280499.051,75,216262.0685,9310105.391
558,4,221083.1951,9280499.051,76,217416.2802,9309497.915
559,4,221083.1951,9280499.051,77,211244.8515,9312408.637
560,4,221083.1951,9280499.051,78,212292.679,9312084.35
561,4,221083.1951,9280499.051,79,213508.3264,9311480.489
562,4,221083.1951,9280499.051,80,215139.2181,9311375.212
563,4,221083.1951,9280499.051,81,216638.4208,9311390.242
564,4,221083.1951,9280499.051,82,217423.7559,9311992.719
565,4,221083.1951,9280499.051,83,211079.6171,9313240.822
566,4,221083.1951,9280499.051,84,211929.9916,9313112.723
567,4,221083.1951,9280499.051,85,213536.9892,9312765.346
568,4,221083.1951,9280499.051,86,214667.1934,9313183.281
569,4,221083.1951,9280499.051,87,210844.4154,9314757.328
570,4,221083.1951,9280499.051,88,211546.2429,9314603.112
571,4,221083.1951,9280499.051,89,210709.9657,9316316.166
572,4,221083.1951,9280499.051,90,211447.72,9316404.472
573,4,221083.1951,9280499.051,91,210732.3243,9317709.482
574,4,221083.1951,9280499.051,92,211616.5896,9317879.936
575,4,221083.1951,9280499.051,93,210844.2539,9319215.868
576,4,221083.1951,9280499.051,94,211954.5057,9319348.685
577,4,221083.1951,9280499.051,95,211028.305,9320653.372
578,4,221083.1951,9280499.051,96,211924.2638,9320704.608
579,4,221083.1951,9280499.051,97,211236.2975,9321940.052
580,4,221083.1951,9280499.051,98,211903.2427,9322311.986
581,4,221083.1951,9280499.051,99,212989.4479,9322805.754
582,4,221083.1951,9280499.051,100,212217.2889,9323724.712
583,4,221083.1951,9280499.051,101,213619.7601,9323859.218
584,4,221083.1951,9280499.051,102,214916.8822,9324213.013
585,4,221083.1951,9280499.051,103,216478.0363,9324100.697
586,4,221083.1951,9280499.051,104,212580.3473,9325052.909
587,4,221083.1951,9280499.051,105,213479.6808,9325425.55
588,4,221083.1951,9280499.051,106,215210.3882,9325319.869
589,4,221083.1951,9280499.051,107,216275.3863,9325343.034
590,4,221083.1951,9280499.051,108,212840.5247,9326071.444
591,4,221083.1951,9280499.051,109,213697.556,9326418.019
592,4,221083.1951,9280499.051,110,215163.1994,9326519.001
593,4,221083.1951,9280499.051,111,216321.108,9326680.555
594,4,221083.1951,9280499.051,112,216491.3947,9328222.873
595,4,221083.1951,9280499.051,113,218278.483,9328720.51
596,4,221083.1951,9280499.051,114,216417.0588,9329913.647
597,4,221083.1951,9280499.051,115,218034.6445,9329645.129
598,4,221083.1951,9280499.051,116,216688.391,9331236.678
599,4,221083.1951,9280499.051,117,217683.2193,9330807.337
600,4,221083.1951,9280499.051,118,215800.3107,9333083.425
601,4,221083.1951,9280499.051,119,216539.9791,9332752.272
602,4,221083.1951,9280499.051,120,217407.245,9333055.124
603,4,221083.1951,9280499.051,121,215777.8205,9333679.116
604,4,221083.1951,9280499.051,122,216764.9904,9334155.649
605,4,221083.1951,9280499.051,123,217602.2987,9334517.528
606,4,221083.1951,9280499.051,124,216992.2472,9335504.923
607,4,221083.1951,9280499.051,125,217543.6239,9335431.498
608,4,221083.1951,9280499.051,126,217178.5047,9337419.822
609,4,221083.1951,9280499.051,127,217481.5684,9337121.481
610,4,221083.1951,9280499.051,128,217163.8736,9338539.357
611,4,221083.1951,9280499.051,129,217478.5886,9338455.483
612,4,221083.1951,9280499.051,130,216445.1932,9340410.566
613,4,221083.1951,9280499.051,131,216353.9627,9341628.387
614,4,221083.1951,9280499.051,132,216482.6337,9343300.463
615,4,221083.1951,9280499.051,133,216508.8459,9344803.278
616,4,221083.1951,9280499.051,134,216912.7906,9346054.356
617,4,221083.1951,9280499.051,135,217563.016,9346322.822
618,4,221083.1951,9280499.051,136,217012.1252,9347972.89
619,4,221083.1951,9280499.051,137,217748.8914,9347173.116
620,4,221083.1951,9280499.051,138,216708.3335,9349365.882
621,4,221083.1951,9280499.051,139,217729.0699,9349924.41
622,4,221083.1951,9280499.051,140,216579.8161,9350745.816
623,4,221083.1951,9280499.051,141,217756.0426,9350152.92
624,4,221083.1951,9280499.051,142,216591.2771,9352243.605
625,4,221083.1951,9280499.051,143,217414.2603,9351944.945
626,4,221083.1951,9280499.051,144,216707.6069,9353706.346
627,4,221083.1951,9280499.051,145,217482.6398,9354073.031
628,4,221083.1951,9280499.051,146,216874.0269,9355212.578
629,4,221083.1951,9280499.051,147,217700.4539,9355364.915
630,4,221083.1951,9280499.051,148,217002.1986,9356682.844
631,4,221083.1951,9280499.051,149,217782.7776,9356768.42
632,4,221083.1951,9280499.051,150,217224.284,9358047.908
633,4,221083.1951,9280499.051,151,217925.5096,9358306.571
634,4,221083.1951,9280499.051,152,218304.2594,9359625.25
635,4,221083.1951,9280499.051,153,219109.887,9360154.904
636,4,221083.1951,9280499.051,154,218375.084,9360533.602
637,4,221083.1951,9280499.051,155,219679.8068,9360899.379
638,4,221083.1951,9280499.051,156,220784.1132,9361728.057
639,4,221083.1951,9280499.051,157,220224.8136,9363403.728
640,4,221083.1951,9280499.051,158,221252.8252,9362932.585
641,4,221083.1951,9280499.051,159,220130.9102,9364129.854
642,4,221083.1951,9280499.051,160,220676.5068,9364823.054
643,4,221083.1951,9280499.051,161,220965.2118,9365053.462
644,5,214368.1239,9281603.483,1,215379.8541,9280685.623
645,5,214368.1239,9281603.483,2,216084.5743,9280696.494
646,5,214368.1239,9281603.483,3,220377.8235,9280982.039
647,5,214368.1239,9281603.483,4,221083.1951,9280499.051
648,5,214368.1239,9281603.483,5,214368.1239,9281603.483
649,5,214368.1239,9281603.483,6,215109.0149,9281711.749
650,5,214368.1239,9281603.483,7,216024.5784,9281640.556
651,5,214368.1239,9281603.483,8,220356.0093,9281300.749
652,5,214368.1239,9281603.483,9,220681.8789,9281759.772
653,5,214368.1239,9281603.483,10,214333.0551,9283540.984
654,5,214368.1239,9281603.483,11,214718.478,9283341.916
655,5,214368.1239,9281603.483,12,216161.871,9283310.444
656,5,214368.1239,9281603.483,13,220768.0356,9283171.672
657,5,214368.1239,9281603.483,14,214236.6937,9284873.12
658,5,214368.1239,9281603.483,15,215062.0103,9284821.394
659,5,214368.1239,9281603.483,16,216175.7091,9285024.221
660,5,214368.1239,9281603.483,17,220341.6909,9285042.565
661,5,214368.1239,9281603.483,18,220559.5837,9284707.915
662,5,214368.1239,9281603.483,19,214242.5176,9285951.152
663,5,214368.1239,9281603.483,20,215126.4992,9286204.305
664,5,214368.1239,9281603.483,21,216088.4348,9285959.628
665,5,214368.1239,9281603.483,22,220128.1659,9286341.379
666,5,214368.1239,9281603.483,23,220529.315,9286136.707
667,5,214368.1239,9281603.483,24,215155.9601,9287033.29
668,5,214368.1239,9281603.483,25,219858.9284,9287629.6
669,5,214368.1239,9281603.483,26,220491.7896,9287209.561
670,5,214368.1239,9281603.483,27,218843.8845,9289921.288
671,5,214368.1239,9281603.483,28,219337.7198,9289278.179
672,5,214368.1239,9281603.483,29,218583.9396,9290816.8
673,5,214368.1239,9281603.483,30,218983.6024,9290473.163
674,5,214368.1239,9281603.483,31,218343.2794,9292229.389
675,5,214368.1239,9281603.483,32,219692.8646,9292231.265
676,5,214368.1239,9281603.483,33,218091.327,9293752.133
677,5,214368.1239,9281603.483,34,219556.632,9293953.206
678,5,214368.1239,9281603.483,35,220421.0432,9293014.469
679,5,214368.1239,9281603.483,36,217373.7955,9295944.515
680,5,214368.1239,9281603.483,37,218029.518,9295277.016
681,5,214368.1239,9281603.483,38,219511.5281,9295343.207
682,5,214368.1239,9281603.483,39,220396.8086,9295762.959
683,5,214368.1239,9281603.483,40,217340.2304,9296899.839
684,5,214368.1239,9281603.483,41,218056.4679,9296812.255
685,5,214368.1239,9281603.483,42,219519.6006,9297020.647
686,5,214368.1239,9281603.483,43,220408.7169,9296141.167
687,5,214368.1239,9281603.483,44,217270.2853,9298407.179
688,5,214368.1239,9281603.483,45,218184.4747,9298346.528
689,5,214368.1239,9281603.483,46,219504.7993,9298278.469
690,5,214368.1239,9281603.483,47,217175.7305,9299754.996
691,5,214368.1239,9281603.483,48,218118.7604,9299520.137
692,5,214368.1239,9281603.483,49,219637.1984,9299726.934
693,5,214368.1239,9281603.483,50,220419.714,9300413.145
694,5,214368.1239,9281603.483,51,217162.6284,9301422.638
695,5,214368.1239,9281603.483,52,218197.036,9301316.688
696,5,214368.1239,9281603.483,53,219664.3887,9301176.277
697,5,214368.1239,9281603.483,54,220516.7801,9301220.298
698,5,214368.1239,9281603.483,55,216939.8612,9302814.292
699,5,214368.1239,9281603.483,56,218061.6219,9302699.155
700,5,214368.1239,9281603.483,57,219742.7915,9302548.919
701,5,214368.1239,9281603.483,58,220514.1514,9302540.41
702,5,214368.1239,9281603.483,59,216902.3065,9304234.998
703,5,214368.1239,9281603.483,60,218113.5263,9304317.713
704,5,214368.1239,9281603.483,61,219635.6639,9304264.923
705,5,214368.1239,9281603.483,62,220655.7449,9304438.424
706,5,214368.1239,9281603.483,63,215661.3617,9306200.505
707,5,214368.1239,9281603.483,64,216713.4651,9305793.955
708,5,214368.1239,9281603.483,65,218099.6192,9305530.166
709,5,214368.1239,9281603.483,66,219563.8169,9305358.731
710,5,214368.1239,9281603.483,67,220601.9682,9305256.254
711,5,214368.1239,9281603.483,68,215433.1993,9307233.695
712,5,214368.1239,9281603.483,69,216480.2273,9307203.214
713,5,214368.1239,9281603.483,70,215297.0766,9308832.45
714,5,214368.1239,9281603.483,71,216566.8341,9308784.236
715,5,214368.1239,9281603.483,72,217402.3672,9309197.326
716,5,214368.1239,9281603.483,73,214106.0865,9310659.621
717,5,214368.1239,9281603.483,74,215133.008,9310244.576
718,5,214368.1239,9281603.483,75,216262.0685,9310105.391
719,5,214368.1239,9281603.483,76,217416.2802,9309497.915
720,5,214368.1239,9281603.483,77,211244.8515,9312408.637
721,5,214368.1239,9281603.483,78,212292.679,9312084.35
722,5,214368.1239,9281603.483,79,213508.3264,9311480.489
723,5,214368.1239,9281603.483,80,215139.2181,9311375.212
724,5,214368.1239,9281603.483,81,216638.4208,9311390.242
725,5,214368.1239,9281603.483,82,217423.7559,9311992.719
726,5,214368.1239,9281603.483,83,211079.6171,9313240.822
727,5,214368.1239,9281603.483,84,211929.9916,9313112.723
728,5,214368.1239,9281603.483,85,213536.9892,9312765.346
729,5,214368.1239,9281603.483,86,214667.1934,9313183.281
730,5,214368.1239,9281603.483,87,210844.4154,9314757.328
731,5,214368.1239,9281603.483,88,211546.2429,9314603.112
732,5,214368.1239,9281603.483,89,210709.9657,9316316.166
733,5,214368.1239,9281603.483,90,211447.72,9316404.472
734,5,214368.1239,9281603.483,91,210732.3243,9317709.482
735,5,214368.1239,9281603.483,92,211616.5896,9317879.936
736,5,214368.1239,9281603.483,93,210844.2539,9319215.868
737,5,214368.1239,9281603.483,94,211954.5057,9319348.685
738,5,214368.1239,9281603.483,95,211028.305,9320653.372
739,5,214368.1239,9281603.483,96,211924.2638,9320704.608
740,5,214368.1239,9281603.483,97,211236.2975,9321940.052
741,5,214368.1239,9281603.483,98,211903.2427,9322311.986
742,5,214368.1239,9281603.483,99,212989.4479,9322805.754
743,5,214368.1239,9281603.483,100,212217.2889,9323724.712
744,5,214368.1239,9281603.483,101,213619.7601,9323859.218
745,5,214368.1239,9281603.483,102,214916.8822,9324213.013
746,5,214368.1239,9281603.483,103,216478.0363,9324100.697
747,5,214368.1239,9281603.483,104,212580.3473,9325052.909
748,5,214368.1239,9281603.483,105,213479.6808,9325425.55
749,5,214368.1239,9281603.483,106,215210.3882,9325319.869
750,5,214368.1239,9281603.483,107,216275.3863,9325343.034
751,5,214368.1239,9281603.483,108,212840.5247,9326071.444
752,5,214368.1239,9281603.483,109,213697.556,9326418.019
753,5,214368.1239,9281603.483,110,215163.1994,9326519.001
754,5,214368.1239,9281603.483,111,216321.108,9326680.555
755,5,214368.1239,9281603.483,112,216491.3947,9328222.873
756,5,214368.1239,9281603.483,113,218278.483,9328720.51
757,5,214368.1239,9281603.483,114,216417.0588,9329913.647
758,5,214368.1239,9281603.483,115,218034.6445,9329645.129
759,5,214368.1239,9281603.483,116,216688.391,9331236.678
760,5,214368.1239,9281603.483,117,217683.2193,9330807.337
761,5,214368.1239,9281603.483,118,215800.3107,9333083.425
762,5,214368.1239,9281603.483,119,216539.9791,9332752.272
763,5,214368.1239,9281603.483,120,217407.245,9333055.124
764,5,214368.1239,9281603.483,121,215777.8205,9333679.116
765,5,214368.1239,9281603.483,122,216764.9904,9334155.649
766,5,214368.1239,9281603.483,123,217602.2987,9334517.528
767,5,214368.1239,9281603.483,124,216992.2472,9335504.923
768,5,214368.1239,9281603.483,125,217543.6239,9335431.498
769,5,214368.1239,9281603.483,126,217178.5047,9337419.822
770,5,214368.1239,9281603.483,127,217481.5684,9337121.481
771,5,214368.1239,9281603.483,128,217163.8736,9338539.357
772,5,214368.1239,9281603.483,129,217478.5886,9338455.483
773,5,214368.1239,9281603.483,130,216445.1932,9340410.566
774,5,214368.1239,9281603.483,131,216353.9627,9341628.387
775,5,214368.1239,9281603.483,132,216482.6337,9343300.463
